,ensembl_gene_id,ensembl_gene_id_version,ensembl_peptide_id,ensembl_peptide_id_version,description,chromosome_name,start_position,end_position,strand,band,external_gene_name,external_gene_source,percentage_gene_gc_content,gene_biotype,source,version,peptide_version,external_synonym,phenotype_description,source_name,p_value,MONDO_match,MONDO_ClassID,MONDO_synonims
0,ENSG00000113384,ENSG00000113384.14,ENSP00000265070,ENSP00000265070.6,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,6.0,GOPP1,Endometrial Endometrioid Adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005461,"['endometrial endometrioid adenocarcinoma', 'endometrioid carcinoma of endometrium', 'adenocarcinoma of the endometrium', 'endometrioid adenomas and carcinomas (morphologic abnormality)', 'adenocarcinoma, endometrial, malignant', 'endometrioid adenoma or carcinoma', 'endometrium adenocarcinoma', 'endometrioid adenomas and carcinomas', 'endometrioid adenoma or carcinoma NOS (morphologic abnormality)', 'adenocarcinoma of endometrium', 'adenocarcinoma of uterus', 'endometrial adenocarcinoma', 'endometrial adenoacanthoma', 'endometrial endometrioid adenocarcinoma with squamous differentiation', 'endometrium adenocarcinoma']"
381,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Hepatobiliary Neoplasm,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0002514,"['hepatobiliary benign neoplasm', 'hepatobiliary tumors', 'hepatic and biliary tumours', 'hepatic and biliary tumors', 'hepato-biliary tumour', 'hepatobiliary tumours', 'hepatic and biliary neoplasms', 'hepatobiliary system neoplasm (disease)', 'tumour of hepatobiliary system', 'hepato-biliary tumor', 'hepatic, biliary, and gallbladder neoplasms', 'tumor of hepatobiliary system', 'liver and biliary neoplasm', 'hepatobiliary tumor', 'hepatobiliary neoplasm', 'hepatobiliary system tumor', 'hepato-biliary neoplasm', 'neoplasm of hepatobiliary system', 'hepatobiliary tumour', 'hepatobiliary system tumour', 'hepatobiliary system neoplasm', 'liver and biliary system neoplasm', 'hepatobiliary neoplasm']"
382,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,ND,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0010691,"['NDP', 'nd', 'Norrie syndrome', 'pseudoglioma', 'Norrie-Warburg syndrome', 'fetal iritis syndrome', 'foetal iritis syndrome', 'Anderson-Warburg syndrome', 'ND', 'Norrie disease', 'Norrie-Warburg disease', 'atrophia bulborum hereditaria', 'Episkopi blindness', 'Norrie disease, X-linked recessive', 'Norrie disease']"
383,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Ovarian Endometrioid Adenocarcinoma with Squamous Differentiation,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0006336,"['ovarian adenoacanthoma', 'ovarian adenosquamous carcinoma', 'ovarian endometrioid adenocarcinoma with squamous differentiation', 'ovarian endometrioid adenocarcinoma with squamous differentiation']"
384,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Uterine Carcinosarcoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0016259,"['carcinosarcoma of the uterus', 'malignant mixed müllerian tumour of corpus uteri', 'malignant mixed müllerian tumor of corpus uteri', 'uterine carcinosarcoma', 'malignant mixed mesodermal tumor of the uterus', 'malignant mixed mesodermal tumour of the uterine body', 'corpus uteri malignant mixed mesodermal tumor', 'malignant mixed Mullerian tumor of the corpus uteri', 'uterine corpus malignant mixed mesodermal (Müllerian) tumor', 'carcinosarcoma of the uterine body', 'mixed Müllerian sarcoma of uterus', 'malignant mixed mesodermal tumour of uterine body', 'carcinosarcoma of the corpus uteri', 'malignant mixed Müllerian tumor of the corpus uteri', 'malignant mixed mesodermal neoplasm of the uterine body', 'mixed Mullerian cancer of corpus uteri', 'uterine corpus malignant mixed Mullerian neoplasm', 'malignant mixed Mullerian tumour of the corpus uteri', 'uterine corpus malignant mixed mesodermal tumour', 'uterine malignant mixed mesodermal neoplasm', 'corpus uteri malignant mixed mesodermal tumour', 'malignant mixed Müllerian tumour of the corpus uteri', 'uterine mixed Mullerian sarcoma', 'malignant mixed mesodermal neoplasm of the uterine corpus', 'carcinosarcoma of uterine corpus', 'carcinosarcoma of uterine body', 'malignant mixed mesodermal tumor of uterine corpus', 'malignant mixed mesodermal tumor of the uterine corpus', 'uterine corpus malignant mixed Müllerian neoplasm', 'uterine corpus malignant mixed Mullerian tumor', 'uterine malignant mixed mesodermal tumour', 'mixed Mullerian sarcoma of uterus', 'uterine corpus malignant mixed mesodermal (Mullerian) tumour', 'uterine body malignant mixed mesodermal neoplasm', 'mixed Müllerian cancer of corpus uteri', 'mixed Müllerian sarcoma of the uterus', 'uterine body carcinosarcoma', 'malignant mixed mesodermal tumour of the uterine corpus', 'malignant mixed mesodermal tumor of uterine body', 'carcinosarcoma of corpus uteri', 'carcinosarcoma of the uterine corpus', 'body of uterus carcinosarcoma', 'uterine corpus malignant mixed mesodermal neoplasm', 'malignant mixed mesodermal neoplasm of uterine corpus', 'uterine malignant mixed mesodermal tumor', 'malignant mixed mesodermal tumour of the uterus', 'carcinosarcoma of uterus', 'malignant mixed mesodermal neoplasm of uterus', 'uterine corpus malignant mixed mesodermal (Müllerian) tumour', 'uterine corpus malignant mixed mesodermal tumor', 'uterine body malignant mixed mesodermal tumor', 'malignant mixed mesodermal neoplasm of the uterus', 'malignant mixed mesodermal tumor of uterus', 'uterine corpus malignant mixed Mullerian tumour', 'uterine corpus malignant mixed Müllerian tumour', 'uterine corpus malignant mixed mesodermal (Mullerian) tumor', 'malignant mixed mesodermal neoplasm of uterine body', 'malignant mixed mesodermal tumor of the uterine body', 'uterine mixed Müllerian sarcoma', 'malignant mixed mesodermal tumour of uterine corpus', 'uterine corpus malignant mixed Müllerian tumor', 'malignant mixed mesodermal tumour of uterus', 'uterine corpus carcinosarcoma', 'uterine body malignant mixed mesodermal tumour', 'mixed Mullerian sarcoma of the uterus', 'carcinosarcoma of the corpus uteri']"
385,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Acute myeloid leukemia,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0018874,"['leukemia, acute myeloid', 'acute non lymphoblastic leukaemia', 'leukemia, acute myeloid, susceptibility to', 'leukemia, acute myelogenous', 'acute non lymphoblastic leukemia', 'acute myelogenous leukemias', 'acute myelocytic leukaemia', 'acute Nonlymphocytic leukaemia', 'acute myeloid leukaemia (AML)', 'acute nonlymphocytic leukemia', 'leukemia, acute myeloid, somatic', 'acute myeloblastic leukaemia', 'acute nonlymphocytic leukaemia', 'leukemia, myelocytic, acute', 'acute granulocytic leukemia', 'leukemia, acute myeloid, autosomal dominant, somatic mutation', 'leukemia, acute myeloid, reduced survival in, somatic', 'leukemia, acute myeloid, susceptibility to, autosomal dominant, somatic mutation', 'AML', 'hematopoeitic - acute Myleogenous leukaemia (AML)', 'acute myeloid leukemia (AML)', 'myeloid leukemia, acute', 'acute myelocytic leukemia', 'acute myeloblastic leukemia', 'hematopoeitic - acute Myleogenous leukemia (AML)', 'AML - acute myeloid leukaemia', 'acute myelogenous leukaemia', 'ANLL', 'AML - acute myeloid leukemia', 'acute granulocytic leukaemia', 'acute myelogenous leukemia', 'acute myeloid leukemia', 'myeloid leukemia, acute, M4/M4Eo subtype, somatic', 'acute myeloid leukemia, somatic', 'acute Nonlymphocytic leukemia', 'acute myeloid leukemia']"
386,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Anaplastic astrocytoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0016684,"['grade III astrocytic tumor', 'anaplastic astrocytoma', 'grade III astrocytoma', 'malignant astrocytoma', 'astrocytoma, anaplastic, malignant', 'grade III astrocytic tumour', 'grade III astrocytic neoplasm', 'anaplastic astrocytoma']"
387,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,bile duct carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005496,"['bile duct cancer', 'bile duct cancer (including cholangiocarcinoma)', 'carcinoma of bile duct', 'bile duct carcinoma', 'bile duct carcinoma']"
388,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,bladder transitional cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005611,"['BLCA', 'urothelial carcinoma of the urinary bladder', 'transitional cell carcinoma of the urinary bladder', 'bladder transitional cell carcinoma', 'transitional cell carcinoma of bladder', 'urinary bladder transitional cell carcinoma', 'urinary bladder urothelial carcinoma', 'bladder urothelial carcinoma', 'bladder urothelial cancer', 'urothelial bladder carcinoma', 'bladder transitional cell carcinoma']"
389,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,brain glioblastoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0002501,"['glioblastoma multiforme of the brain', 'brain glioblastoma (disease)', 'grade IV brain astrocytic tumor', 'brain glioblastoma', 'grade IV astrocytic tumour of the brain', 'grade IV astrocytic neoplasm of the brain', 'grade IV brain astrocytic tumour', 'glioblastoma (disease) of brain', 'grade IV astrocytic tumour of brain', 'grade IV brain astrocytic neoplasm', 'grade IV astrocytic neoplasm of brain', 'grade IV astrocytic tumor of brain', 'brain glioblastoma multiforme (disease)', 'glioblastoma multiforme of brain', 'grade IV astrocytic tumor of the brain', 'brain glioblastoma multiforme', 'brain glioblastoma']"
390,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Breast carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0004989,"['cancer of breast', 'cancer, breast', 'cancer of the breast', 'breast cancer', 'breast cancer, NOS', 'mammary carcinoma', 'carcinoma of breast', 'breast carcinoma', 'carcinoma of the breast', 'breast carcinoma']"
391,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,breast ductal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005590,"['ductal adenocarcinoma', 'duct adenocarcinoma', 'ductal carcinoma', 'duct carcinoma', 'ductal carcinoma of breast', 'mammary duct adenocarcinoma', 'ductal carcinoma of the breast', 'ductal breast carcinoma', 'breast ductal carcinoma', 'ductal breast adenocarcinoma', 'breast ductal adenocarcinoma']"
392,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,cecum adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0006028,"['adenocarcinoma of the cecum', 'cecal adenocarcinoma', 'adenocarcinoma of cecum', 'cecum adenocarcinoma', 'caecum adenocarcinoma', 'cecum adenocarcinoma']"
393,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,cervical squamous cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0006143,"['CESC', 'squamous cell carcinoma of the uterine cervix', 'cervical squamous cell carcinoma', 'cervical squamous cell cancer', 'squamous cell carcinoma of cervix', 'squamous cell carcinoma of cervix uteri', 'squamous cell carcinoma of uterine cervix', 'uterine cervix squamous cell carcinoma', 'cervix squamous cell carcinoma', 'squamous cervical cancer', 'squamous cell carcinoma of the cervix uteri', 'squamous cell carcinoma of the cervix', 'cervix uteri squamous cell carcinoma', 'cervical squamous cell carcinoma']"
394,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Chronic lymphocytic leukemia,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0004948,"['small lymphocytic lymphoma', 'leukemia, chronic LYMPHOCYTIC', 'leukemia, lymphocytic, chronic', 'leukemia, chronic lymphatic', 'B-cell CLL', 'B cell chronic lymphocytic leukemia', 'B-cell chronic lymphoid leukemia', 'B cell chronic lymphocytic leukaemia', 'lymphoplasmacytic leukaemia', 'chronic lymphocytic leukaemia', 'B cell lymphocytic leukemia', 'B-cell chronic lymphocytic leukemia', 'hematopoeitic - chronic lymphocytic leukaemia (CLL)', 'B-cell lymphocytic leukaemia', 'lymphoplasmacytic leukemia', 'B cell lymphocytic leukaemia', 'chronic lymphogenous leukaemia', 'Chronic Lymphocytic Leukemia', 'B-cell chronic lymphogenous leukaemia', 'BCLL', 'chronic lymphatic leukaemia', 'chronic lymphocytic leukaemia (CLL)', 'B-cell chronic lymphoid leukaemia', 'hematopoeitic - chronic lymphocytic leukemia (CLL)', 'B cell CLL', 'chronic B-cell lymphocytic leukemia', 'CLL', 'chronic lymphocytic leukemia', 'chronic lymphocytic leukemia (CLL)', 'chronic B-cell lymphocytic leukaemia', 'chronic lymphatic leukemia', 'B-cell chronic lymphogenous leukemia', 'B-CLL', 'chronic lymphogenous leukemia', 'B-cell lymphocytic leukemia', 'B-cell chronic lymphocytic leukemia']"
395,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Clear cell renal carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005005,"['hypernephroma', 'clear-cell metastatic renal cell carcinoma', 'kidney clear cell adenocarcinoma', 'clear cell adenocarcinoma of the kidney', 'Grawitz tumour', 'clear cell carcinoma of the kidney', 'RCC, clear cell adenocarcinoma', 'Grawitz tumor', 'conventional (clear cell) renal cell adenocarcinoma', 'clear cell carcinoma of kidney', 'clear cell renal cell carcinoma', 'conventional renal cell carcinoma', 'clear cell adenocarcinoma of kidney', 'renal cell carcinoma, clear cell adenocarcinoma', 'renal clear cell adenocarcinoma', 'clear cell renal cell cancer', 'clear cell adenocarcinoma, kidney', 'kidney clear cell carcinoma', 'clear cell kidney carcinoma', 'renal clear cell carcinoma', 'conventional (clear cell) renal cell carcinoma', 'clear cell renal carcinoma']"
396,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,colon adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0002271,"['COAD', 'adenocarcinoma - colon', 'adenocarcinoma of the colon', 'adenocarcinoma of colon', 'colonic adenocarcinoma', 'colon adenocarcinoma', 'colon adenocarcinoma']"
397,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,colorectal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005008,"['large bowel adenocarcinoma', 'adenocarcinoma of large bowel', 'large intestine adenocarcinoma', 'adenocarcinoma of large intestine', 'adenocarcinoma of the large bowel', 'adenocarcinoma of the large intestine', 'colorectal (colon or rectal) adenocarcinoma', 'colorectal adenocarcinoma', 'colorectum adenocarcinoma', 'colorectal adenocarcinoma']"
398,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,gastric adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005036,"['STAD', 'adenocarcinoma of stomach', 'gastric adenocarcinoma', 'adenocarcinoma - stomach', 'gastric (stomach) adenocarcinoma', 'adenocarcinoma of the stomach', 'stomach adenocarcinoma', 'gastric adenocarcinoma']"
399,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,head and neck squamous cell carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0010150,"['carcinoma of the head and neck', 'squamous cell carcinoma, head and neck', 'squamous cell carcinoma, head and neck, somatic', 'HNSCC', 'squamous cell carcinoma of head and neck', 'head and neck squamous cell carcinoma', 'craniocervical region squamous cell carcinoma', 'squamous cell carcinoma of the head and neck', 'SCCHN', 'squamous cell carcinomas of head and neck', 'head and neck squamous cell carcinoma']"
400,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Hepatocellular Carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0007256,"['adult primary hepatocellular carcinoma', 'adult hepatoma', 'hepatoblastoma', 'liver cancer', 'liver and intrahepatic bile duct carcinoma', 'hepatoblastoma caused by somatic mutation', 'hepatocellular carcinoma, childhood type, somatic', 'liver cell carcinoma', 'carcinoma of the liver cells', 'primary carcinoma of liver cells', 'liver cell cancer (hepatocellular carcinoma)', 'hepatocellular cancer, somatic', 'primary carcinoma of the liver cells', 'cancer, hepatocellular', 'carcinoma, hepatocellular, malignant', 'carcinoma of liver cells', 'hepatocellular carcinoma, somatic', 'hepatocellular adenocarcinoma', 'hepatocellular carcinoma', 'hepatoblastoma, somatic', 'hepatocellular cancer', 'carcinoma of liver', 'liver carcinoma', 'HCC', 'hepatoma', 'hepatocellular carcinoma']"
401,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,kidney neoplasm,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0021163,"['neoplasm of the kidney', 'kidney neoplasm', 'renal tumors', 'kidney tumor', 'renal tumor', 'tumour of the kidney', 'renal neoplasm', 'kidney tumour', 'tumor of the kidney', 'renal tumour', 'tumour of kidney', 'tumor of kidney', 'kidney neoplasm (disease)', 'neoplasm of kidney', 'renal tumours', 'kidney neoplasm']"
402,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,lobular breast carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0000552,"['lobular adenocarcinoma', 'lobular carcinoma of the breast', 'lobular breast carcinoma', 'lobule of mammary gland carcinoma', 'carcinoma of lobule of mammary gland', 'lobular carcinoma', 'lobular carcinoma of breast', 'breast lobular carcinoma']"
403,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Lung adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005061,"['non-small cell lung adenocarcinoma', 'adenocarcinoma of the lung', 'bronchogenic lung adenocarcinoma', 'adenocarcinoma of lung', 'nonsmall cell adenocarcinoma', 'lung adenocarcinoma', 'lung adenocarcinoma']"
404,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Lung carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005138,"['lung cancer, NOS', 'lung cancer', 'cancer of lung', 'cancer of the lung', 'lung carcinoma', 'carcinoma of lung', 'carcinoma of the lung', 'lung carcinoma']"
405,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,lymphoid neoplasm,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005157,"['lymphoid and plasma cell tumour', 'lymphocytic tumour', 'lymphoid tumor', 'lymphocytic tumor', 'lymphocytic and plasma cell neoplasm', 'lymphocytic and plasmacytic neoplasm', 'lymphoid and plasmacytic neoplasm', 'lymphoid neoplasm', 'lymphocytic and plasma cell tumor', 'lymphoid and plasmacytic tumor', 'lymphoid and plasmacytic tumour', 'lymphocytic and plasma cell tumour', 'lymphocytic neoplasm', 'lymphoid tumour', 'lymphoid and plasma cell tumor', 'lymphoid neoplasm']"
406,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,Melanoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005105,"['melanoma, malignant', 'melanoma', 'malignant melanoma', 'Naevocarcinoma', 'melanoma (disease)', 'melanoma']"
407,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,pancreatic carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005192,"['pancreatic carcinoma, familial', 'exocrine cancer', 'cancer of the pancreas', 'cancer of pancreas', 'pancreas cancer', 'pancreatic cancer', 'pancreatic cancer (not islets)', 'carcinoma of exocrine pancreas', 'carcinoma of pancreas', 'carcinoma of the pancreas', 'exocrine pancreas carcinoma', 'pancreas carcinoma', 'pancreatic carcinoma', 'exocrine pancreatic carcinoma']"
408,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,pancreatic ductal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005184,"['ductal adenocarcinoma of pancreas', 'pancreatic ductal carcinoma', 'malignant neoplasm of duct of Wirsung', 'ductal adenocarcinoma of the pancreas', 'pancreas tubular adenocarcinoma', 'pancreatic duct adenocarcinoma', 'pancreas ductal adenocarcinoma', 'pancreatic ductal adenocarcinoma', 'pancreatic duct cancer', 'pancreatic tubular adenocarcinoma', 'pancreatic ductal adenocarcinoma']"
409,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,pancreatic neuroendocrine tumor,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0019954,"['neuroendocrine tumour of pancreas', 'pancreatic endocrine tumor', 'pancreatic endocrine tumour', 'PANET', 'neuroendocrine tumor of pancreas', 'pancreatic neuroendocrine tumor', 'islet cell tumours of the pancreas', 'well-differentiated pancreatic neuroendocrine neoplasm', 'islet cell tumour', 'islet cell tumors - pancreas', 'well differentiated pancreatic endocrine tumour', 'islet cell tumours - pancreas', 'well differentiated pancreatic endocrine tumor', 'well-differentiated NEN of pancreas', 'well differentiated pancreatic endocrine neoplasm', 'well-differentiated pancreatic NEN', 'islet cell tumors of the pancreas', 'islet cell tumor', 'pancreatic NET', 'well-differentiated neuroendocrine neoplasm of pancreas', 'pancreatic neuroendocrine tumor']"
410,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,prostate adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005082,"['prad', 'adenocarcinoma of the prostate', 'adenocarcinoma of prostate', 'prostate adenocarcinoma', 'prostate gland adenocarcinoma', 'prostate adenocarcinoma']"
411,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,prostate carcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0005159,"['cancer of prostate', 'cancer of the prostate', 'prostate cancer, NOS', 'prostate cancer', 'carcinoma of prostate gland', 'carcinoma of the prostate', 'prostate gland carcinoma', 'prostate carcinoma', 'carcinoma of prostate', 'prostate carcinoma']"
412,ENSG00000113384,ENSG00000113384.14,,,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452],5,32124716,32174319,-1,p13.3,GOLPH3,HGNC Symbol,41.09,protein_coding,ensembl_havana,14,,MIDAS,rectal adenocarcinoma,Cancer Gene Census,,True,http://purl.obolibrary.org/obo/MONDO_0002169,"['read', 'rectum adenocarcinoma', 'adenocarcinoma of rectum', 'rectal adenocarcinoma', 'adenocarcinoma of the rectum', 'adenocarcinoma - rectum', 'rectum adenocarcinoma']"
